FILE_BYTES_READ,FILE_BYTES_WRITTEN,FILE_LARGE_READ_OPS,FILE_READ_OPS,FILE_WRITE_OPS,HDFS_BYTES_READ,HDFS_BYTES_WRITTEN,HDFS_LARGE_READ_OPS,HDFS_READ_OPS,HDFS_WRITE_OPS,S3A_BYTES_READ,S3A_BYTES_WRITTEN,S3A_LARGE_READ_OPS,S3A_READ_OPS,S3A_WRITE_OPS,avgMapTime,avgMergeTime,avgReduceTime,avgShuffleTime,bandwidth,datasize,diagnostics,failedMapAttempts,failedReduceAttempts,finishTime,id,inputs,killedMapAttempts,killedReduceAttempts,map.cpu,map.memory,mapsCompleted,mapsTotal,name,output,queue,queue time,reduce.cpu,reduce.memory,reducesCompleted,reducesTotal,runtime,startTime,state,submitTime,successfulMapAttempts,successfulReduceAttempts,type,uberized,user
27,488667,0,0,0,537408,20,0,5,2,,,,,,3836,27,400,2935,40,537408,,0,0,1570121555747,job_1569357382192_0832,['tmp212026911'],0,0,1,4096,1,1,PigLatin:Q15.pig,['tmp-1128737256'],default,6108,1,8192,1,1,12534,1570121543213,SUCCEEDED,1570121537105,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
3280637,7278702,0,0,0,554276,75,0,9,2,5629995.0,0.0,0.0,256.0,0.0,20444,110,780,31901,10,6184271,,0,0,1570121608956,job_1569357382192_0833,"['tmp212026911', ' tpch_4G_supplier']",1,0,1,4096,2,2,PigLatin:Q15.pig,['tmp1645105290'],default,9922,1,8192,1,1,40965,1570121567991,SUCCEEDED,1570121558069,2,1,['HASH_JOIN'],False,ubuntu
26,475317,0,0,0,476,58,0,5,2,,,,,,3099,29,420,2593,40,476,,0,0,1570121631586,job_1569357382192_0834,['tmp1645105290'],0,0,1,4096,1,1,PigLatin:Q15.pig,['tmp-349358001'],default,6671,1,8192,1,1,11206,1570121620380,SUCCEEDED,1570121613709,1,1,['SAMPLER'],False,ubuntu
82,470921,0,0,0,476,70,0,5,2,,,,,,3198,25,356,2761,40,476,,0,0,1570121654390,job_1569357382192_0835,['tmp1645105290'],0,0,1,4096,1,1,PigLatin:Q15.pig,[],default,8823,1,8192,1,1,11301,1570121643089,SUCCEEDED,1570121634266,1,1,['ORDER_BY'],False,ubuntu
72855675,149756507,0,0,0,37960,50087714,0,19,2,482034965.0,0.0,0.0,512.0,0.0,11208,1568,8226,53596,10,482072925,,0,0,1570121757515,job_1569357382192_0836,"['tpch_4G_partsupp', ' tpch_4G_supplier']",1,0,1,4096,16,16,PigLatin:Q16.pig,['tmp-198155126'],default,5140,1,8192,1,1,80593,1570121676922,SUCCEEDED,1570121671782,16,1,['HASH_JOIN'],False,ubuntu
150644570,230244947,0,0,0,50103518,28479390,0,8,2,96368283.0,0.0,0.0,256.0,0.0,17851,2292,10297,3000,10,146471801,,0,0,1570121806307,job_1569357382192_0837,"['tmp-198155126', ' tpch_4G_part']",0,0,1,4096,4,4,PigLatin:Q16.pig,['tmp1536766717'],default,6374,1,8192,1,1,36802,1570121769505,SUCCEEDED,1570121763131,4,1,['HASH_JOIN'],False,ubuntu
4979909,10449115,0,0,0,28479792,1087104,0,5,2,,,,,,7609,97,1726,2857,40,28479792,,0,0,1570121835237,job_1569357382192_0838,['tmp1536766717'],0,0,1,4096,1,1,PigLatin:Q16.pig,['tmp-988993932'],default,9546,1,8192,1,1,16846,1570121818391,SUCCEEDED,1570121808845,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
9108,494919,0,0,0,1087506,93,0,5,2,,,,,,3209,33,444,2911,40,1087506,,0,0,1570121858619,job_1569357382192_0839,['tmp-988993932'],0,0,1,4096,1,1,PigLatin:Q16.pig,['tmp-302408958'],default,7634,1,8192,1,1,11571,1570121847048,SUCCEEDED,1570121839414,1,1,['SAMPLER'],False,ubuntu
1274257,3019729,0,0,0,1087506,993928,0,5,2,,,,,,3818,73,710,2735,40,1087506,,0,0,1570121883476,job_1569357382192_0840,['tmp-988993932'],0,0,1,4096,1,1,PigLatin:Q16.pig,[],default,5798,1,8192,1,1,12684,1570121870792,SUCCEEDED,1570121864994,1,1,['ORDER_BY'],False,ubuntu
791899968,1615889217,0,0,0,71102,21310,0,134,2,3158246667.0,0.0,0.0,512.0,0.0,7313,24343,34379,235119,10,3158317769,,0,0,1570122246137,job_1569357382192_0841,"['tpch_4G_lineitem', ' tpch_4G_part']",0,0,1,4096,131,131,PigLatin:Q17.pig,['tmp-63444108'],default,5180,1,8192,1,1,344149,1570121901988,SUCCEEDED,1570121896808,131,1,['COGROUP'],False,ubuntu
27,488979,0,0,0,21711,19,0,5,2,,,,,,3260,32,417,2933,40,21711,,0,0,1570122270028,job_1569357382192_0842,['tmp-63444108'],0,0,1,4096,1,1,PigLatin:Q17.pig,[],default,5206,1,8192,1,1,11551,1570122258477,SUCCEEDED,1570122253271,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
827262142,1690933074,0,0,0,77940,10488,0,153,2,3751293854.0,0.0,0.0,512.0,0.0,7397,15242,61206,261344,10,3751371794,,0,0,1570122686526,job_1569357382192_0843,"['tpch_4G_lineitem', ' tpch_4G_orders']",0,0,1,4096,150,150,PigLatin:Q18.pig,['tmp-1033212358'],default,5358,1,8192,1,1,395175,1570122291351,SUCCEEDED,1570122285993,150,1,['COGROUP'],False,ubuntu
108828266,218837870,0,0,0,28342,53330,0,8,2,97084197.0,0.0,0.0,256.0,0.0,16562,758,3539,16866,10,97112539,,0,0,1570122728007,job_1569357382192_0844,"['tmp-1033212358', ' tpch_4G_customer']",1,0,1,4096,4,4,PigLatin:Q18.pig,['tmp-1941700018'],default,5748,1,8192,1,1,29363,1570122698644,SUCCEEDED,1570122692896,4,1,['HASH_JOIN'],False,ubuntu
17655,526329,0,0,0,53734,15737,0,5,2,,,,,,3254,30,429,2577,40,53734,,0,0,1570122751193,job_1569357382192_0845,['tmp-1941700018'],0,0,1,4096,1,1,PigLatin:Q18.pig,['tmp1860831918'],default,6456,1,8192,1,1,11214,1570122739979,SUCCEEDED,1570122733523,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
5906,487947,0,0,0,16140,77,0,5,2,,,,,,3126,30,425,2718,40,16140,,0,0,1570122774609,job_1569357382192_0846,['tmp1860831918'],0,0,1,4096,1,1,PigLatin:Q18.pig,['tmp-238960816'],default,9179,1,8192,1,1,11334,1570122763275,SUCCEEDED,1570122754096,1,1,['SAMPLER'],False,ubuntu
17406,506119,0,0,0,16140,15245,0,5,2,,,,,,3102,33,409,2737,40,16140,,0,0,1570122797926,job_1569357382192_0847,['tmp1860831918'],0,0,1,4096,1,1,PigLatin:Q18.pig,[],default,6927,1,8192,1,1,11345,1570122786581,SUCCEEDED,1570122779654,1,1,['ORDER_BY'],False,ubuntu
1573479885,3179586427,0,0,0,71102,4670,0,134,2,3158246667.0,0.0,0.0,512.0,0.0,7629,34262,123633,240776,10,3158317769,,0,0,1570123263556,job_1569357382192_0848,"['tpch_4G_lineitem', ' tpch_4G_part']",0,0,1,4096,131,131,PigLatin:Q19.pig,['tmp26659521'],default,5123,1,8192,1,1,447017,1570122816539,SUCCEEDED,1570122811416,131,1,['HASH_JOIN'],False,ubuntu
27,487077,0,0,0,5071,21,0,5,2,,,,,,3391,28,771,2730,40,5071,,0,0,1570123287253,job_1569357382192_0849,['tmp26659521'],0,0,1,4096,1,1,PigLatin:Q19.pig,[],default,5846,1,8192,1,1,11695,1570123275558,SUCCEEDED,1570123269712,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
95240064,222421768,0,0,0,55700,39963049,0,131,2,3061878384.0,0.0,0.0,256.0,0.0,20180,3046,13220,44773,10,3061934084,,6,0,1570124428444,job_1569357382192_0850,['tpch_4G_lineitem'],1,1,1,4096,128,128,PigLatin:Q20.pig,['tmp-515842778'],default,5200,1,8192,1,1,1119247,1570123309197,SUCCEEDED,1570123303997,128,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
2534962,5788284,0,0,0,17201,87046,0,5,2,5632194.0,0.0,0.0,257.0,0.0,24190,89,534,37819,10,5649395,,0,0,1570124488874,job_1569357382192_0851,"['tpch_4G_nation', ' tpch_4G_supplier']",1,0,1,4096,2,2,PigLatin:Q20.pig,['tmp-871819750'],default,1136358,1,8192,1,1,47617,1570124441257,SUCCEEDED,1570123304899,2,1,['HASH_JOIN'],False,ubuntu
125232,1200969,0,0,0,15402,57679,0,6,2,96368283.0,0.0,0.0,256.0,0.0,17559,66,589,2870,10,96383685,,0,0,1570124524827,job_1569357382192_0852,['tpch_4G_part'],0,0,1,4096,3,3,PigLatin:Q20.pig,['tmp1568059070'],default,1194710,1,8192,1,1,24712,1570124500115,SUCCEEDED,1570123305405,3,1,['DISTINCT'],False,ubuntu
68451490,140956909,0,0,0,79202,478048,0,20,2,476404970.0,0.0,0.0,256.0,0.0,9489,1529,4388,24733,10,476484172,,0,0,1570124582806,job_1569357382192_0853,"['tmp1568059070', ' tpch_4G_partsupp']",0,0,1,4096,16,16,PigLatin:Q20.pig,['tmp-740385221'],default,9126,1,8192,1,1,45880,1570124536926,SUCCEEDED,1570124527800,16,1,['HASH_JOIN'],False,ubuntu
110738180,167197198,0,0,0,40441899,115959,0,7,2,,,,,,7910,1025,9013,6959,40,40441899,,0,0,1570124619671,job_1569357382192_0854,"['tmp-740385221', 'tmp-515842778']",1,0,1,4096,2,2,PigLatin:Q20.pig,['tmp-894221194'],default,6099,1,8192,1,1,25147,1570124594524,SUCCEEDED,1570124588425,2,1,['HASH_JOIN'],False,ubuntu
220390,911171,0,0,0,116360,85000,0,5,2,,,,,,3474,61,676,2961,40,116360,,0,0,1570124643298,job_1569357382192_0855,['tmp-894221194'],0,0,1,4096,1,1,PigLatin:Q20.pig,['tmp-721150355'],default,6822,1,8192,1,1,11858,1570124631440,SUCCEEDED,1570124624618,1,1,['DISTINCT'],False,ubuntu
394985,1500462,0,0,0,172848,38474,0,7,2,,,,,,3223,66,644,2693,40,172848,,0,0,1570124666631,job_1569357382192_0856,"['tmp-721150355', 'tmp-871819750']",0,0,1,4096,2,2,PigLatin:Q20.pig,['tmp-1185359553'],default,9908,1,8192,1,1,11551,1570124655080,SUCCEEDED,1570124645172,2,1,['HASH_JOIN'],False,ubuntu
5606,488431,0,0,0,38876,76,0,5,2,,,,,,3177,32,395,2721,40,38876,,0,0,1570124690101,job_1569357382192_0857,['tmp-1185359553'],0,0,1,4096,1,1,PigLatin:Q20.pig,['tmp417602168'],default,8066,1,8192,1,1,11307,1570124678794,SUCCEEDED,1570124670728,1,1,['SAMPLER'],False,ubuntu
41382,555219,0,0,0,38876,34419,0,5,2,,,,,,3123,34,462,2824,40,38876,,0,0,1570124713538,job_1569357382192_0858,['tmp-1185359553'],0,0,1,4096,1,1,PigLatin:Q20.pig,[],default,5732,1,8192,1,1,11492,1570124702046,SUCCEEDED,1570124696314,1,1,['ORDER_BY'],False,ubuntu
1064453233,2160279732,0,0,0,55700,1175155748,0,133,4,3061878384.0,0.0,0.0,256.0,0.0,7052,13538,196969,213303,10,3061934084,,0,0,1570125205787,job_1569357382192_0859,['tpch_4G_lineitem'],0,0,1,4096,128,128,PigLatin:Q21.pig,['tmp-742849181'],default,5179,1,8192,1,1,467139,1570124738648,SUCCEEDED,1570124733469,128,1,"['GROUP_BY', 'MULTI_QUERY']",False,ubuntu
0,231161,0,0,0,363,111,0,4,2,2199.0,0.0,0.0,1.0,0.0,6937,0,0,0,10,2562,,0,0,1570125227382,job_1569357382192_0860,['tpch_4G_nation'],0,0,1,4096,1,1,PigLatin:Q21.pig,['tmp-856815580'],default,483559,1,8192,0,0,9274,1570125218108,SUCCEEDED,1570124734549,1,0,['MAP_ONLY'],False,ubuntu
37382938,76440605,0,0,0,561093017,5419998,0,14,2,5629995.0,0.0,0.0,256.0,0.0,19117,579,1884,30793,10,566723012,,0,0,1570125285557,job_1569357382192_0861,"['tpch_4G_supplier', 'tmp-742849181']",1,0,1,4096,6,6,PigLatin:Q21.pig,['tmp646015981'],default,9145,1,8192,1,1,45465,1570125240092,SUCCEEDED,1570125230947,6,1,"['REPLICATED_JOIN', 'HASH_JOIN']",False,ubuntu
61274901,128246148,0,0,0,5442639,2824555,0,27,2,689415470.0,0.0,0.0,256.0,0.0,9022,1284,6541,39809,10,694858109,,0,0,1570125360074,job_1569357382192_0862,"['tmp646015981', ' tpch_4G_orders']",0,0,1,4096,23,23,PigLatin:Q21.pig,['tmp-2013176224'],default,5152,1,8192,1,1,62824,1570125297250,SUCCEEDED,1570125292098,23,1,['HASH_JOIN'],False,ubuntu
47479,585015,0,0,0,2824958,39488,0,5,2,,,,,,4064,38,571,2936,40,2824958,,0,0,1570125384748,job_1569357382192_0863,['tmp-2013176224'],0,0,1,4096,1,1,PigLatin:Q21.pig,['tmp-923483470'],default,8855,1,8192,1,1,12691,1570125372057,SUCCEEDED,1570125363202,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
6106,490597,0,0,0,39890,78,0,5,2,,,,,,3148,32,452,2848,40,39890,,0,0,1570125408173,job_1569357382192_0864,['tmp-923483470'],0,0,1,4096,1,1,PigLatin:Q21.pig,['tmp-853502274'],default,7912,1,8192,1,1,11493,1570125396680,SUCCEEDED,1570125388768,1,1,['SAMPLER'],False,ubuntu
3106,491627,0,0,0,39890,2420,0,5,2,,,,,,3423,29,986,2592,40,39890,,0,0,1570125432176,job_1569357382192_0865,['tmp-923483470'],0,0,1,4096,1,1,PigLatin:Q21.pig,['tmp1455486566'],default,5888,1,8192,1,1,11776,1570125420400,SUCCEEDED,1570125414512,1,1,"['ORDER_BY', 'COMBINER']",False,ubuntu
3106,478231,0,0,0,2822,2200,0,5,2,,,,,,3104,33,398,2890,40,2822,,0,0,1570125455302,job_1569357382192_0866,['tmp1455486566'],0,0,1,4096,1,1,PigLatin:Q21.pig,[],default,8550,1,8192,1,1,11490,1570125443812,SUCCEEDED,1570125435262,1,1,['UDF'],False,ubuntu
84,998285,0,0,0,17450,103280698,0,15,8,97084197.0,0.0,0.0,256.0,0.0,23588,29,391,5668,10,97101647,,0,0,1570125509780,job_1569357382192_0867,['tpch_4G_customer'],0,0,1,4096,3,3,PigLatin:Q22.pig,['tmp963254199'],default,4913,1,8192,1,1,29345,1570125480435,SUCCEEDED,1570125475522,3,1,"['MULTI_QUERY', 'COMBINER']",False,ubuntu
93190620,192219210,0,0,0,103303545,383065,0,32,2,689415470.0,0.0,0.0,256.0,0.0,8730,3150,7270,37835,10,792719015,,0,0,1570125584512,job_1569357382192_0868,"['tmp1965121882', ' tpch_4G_orders']",0,0,1,4096,23,23,PigLatin:Q22.pig,['tmp203200480'],default,5295,1,8192,1,1,62473,1570125522039,SUCCEEDED,1570125516744,23,1,['HASH_JOIN'],False,ubuntu
174,491155,0,0,0,383467,136,0,5,2,,,,,,3826,34,884,2737,40,383467,,0,0,1570125609302,job_1569357382192_0869,['tmp203200480'],0,0,1,4096,1,1,PigLatin:Q22.pig,['tmp-495329957'],default,9030,1,8192,1,1,12812,1570125596490,SUCCEEDED,1570125587460,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
174,476845,0,0,0,539,60,0,5,2,,,,,,3177,28,998,2632,40,539,,0,0,1570125633068,job_1569357382192_0870,['tmp-495329957'],0,0,1,4096,1,1,PigLatin:Q22.pig,['tmp64749543'],default,8189,1,8192,1,1,11832,1570125621236,SUCCEEDED,1570125613047,1,1,['SAMPLER'],False,ubuntu
160,472017,0,0,0,539,202,0,5,2,,,,,,2993,24,1730,2626,40,539,,0,0,1570125657670,job_1569357382192_0871,['tmp-495329957'],0,0,1,4096,1,1,PigLatin:Q22.pig,[],default,5241,1,8192,1,1,12547,1570125645123,SUCCEEDED,1570125639882,1,1,['ORDER_BY'],False,ubuntu
52742,32648264,0,0,0,55700,314,0,131,2,3061878384.0,0.0,0.0,256.0,0.0,9387,34,434,262250,10,3061934084,,0,0,1570125989668,job_1569357382192_0872,['tpch_4G_lineitem'],0,0,1,4096,128,128,PigLatin:Q1.pig,['tmp1557737323'],default,5314,1,8192,1,1,313017,1570125676651,SUCCEEDED,1570125671337,128,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
114,476985,0,0,0,716,61,0,5,2,,,,,,2998,33,407,2832,40,716,,0,0,1570126013004,job_1569357382192_0873,['tmp1557737323'],0,0,1,4096,1,1,PigLatin:Q1.pig,['tmp-1770238508'],default,8341,1,8192,1,1,11476,1570126001528,SUCCEEDED,1570125993187,1,1,['SAMPLER'],False,ubuntu
334,472787,0,0,0,716,582,0,5,2,,,,,,3089,31,386,2899,40,716,,0,0,1570126036264,job_1569357382192_0874,['tmp1557737323'],0,0,1,4096,1,1,PigLatin:Q1.pig,[],default,5980,1,8192,1,1,11481,1570126024783,SUCCEEDED,1570126018803,1,1,['ORDER_BY'],False,ubuntu
2584,714853,0,0,0,726,747,0,5,2,2583.0,0.0,0.0,2.0,0.0,4330,26,369,2674,10,3309,,0,0,1570126070278,job_1569357382192_0875,"['tpch_4G_region', ' tpch_4G_nation']",0,0,1,4096,2,2,PigLatin:Q2.pig,['tmp46069971'],default,4939,1,8192,1,1,12218,1570126058060,SUCCEEDED,1570126053121,2,1,['HASH_JOIN'],False,ubuntu
6267329,13243131,0,0,0,17984,2378489,0,6,2,5629995.0,0.0,0.0,256.0,0.0,20177,108,646,31826,10,5647979,,0,0,1570126122647,job_1569357382192_0876,"['tpch_4G_supplier', 'tmp46069971']",1,0,1,4096,2,2,PigLatin:Q2.pig,['tmp-218243859'],default,7584,1,8192,1,1,40758,1570126081889,SUCCEEDED,1570126074305,2,1,['HASH_JOIN'],False,ubuntu
511404269,1026820800,0,0,0,2400012,284809997,0,20,2,476404970.0,0.0,0.0,256.0,0.0,9889,3421,10083,24814,10,478804982,,0,0,1570126188920,job_1569357382192_0877,"['tmp-218243859', ' tpch_4G_partsupp']",0,0,1,4096,16,16,PigLatin:Q2.pig,['tmp-51196018'],default,9069,1,8192,1,1,54538,1570126134382,SUCCEEDED,1570126125313,16,1,['HASH_JOIN'],False,ubuntu
565035810,857791750,0,0,0,284829671,1514368,0,12,2,96368283.0,0.0,0.0,256.0,0.0,13206,1191,9488,13684,10,381197954,,0,0,1570126234572,job_1569357382192_0878,"['tmp-51196018', ' tpch_4G_part']",0,0,1,4096,6,6,PigLatin:Q2.pig,['tmp602520887'],default,9318,1,8192,1,1,33934,1570126200638,SUCCEEDED,1570126191320,6,1,['HASH_JOIN'],False,ubuntu
1536997,3554391,0,0,0,1514768,341386,0,5,2,,,,,,3089,45,573,2832,40,1514768,,0,0,1570126258108,job_1569357382192_0879,['tmp602520887'],0,0,1,4096,1,1,PigLatin:Q2.pig,['tmp-1246852680'],default,9521,1,8192,1,1,11592,1570126246516,SUCCEEDED,1570126236995,1,1,['GROUP_BY'],False,ubuntu
10634,498647,0,0,0,341788,100,0,5,2,,,,,,3244,32,470,2696,40,341788,,0,0,1570126281365,job_1569357382192_0880,['tmp-1246852680'],0,0,1,4096,1,1,PigLatin:Q2.pig,['tmp492340088'],default,7394,1,8192,1,1,11377,1570126269988,SUCCEEDED,1570126262594,1,1,['SAMPLER'],False,ubuntu
17832,520387,0,0,0,341788,17168,0,5,2,,,,,,3254,33,392,2659,40,341788,,0,0,1570126304483,job_1569357382192_0881,['tmp-1246852680'],0,0,1,4096,1,1,PigLatin:Q2.pig,['tmp1629619716'],default,10039,1,8192,1,1,11257,1570126293226,SUCCEEDED,1570126283187,1,1,"['ORDER_BY', 'COMBINER']",False,ubuntu
17832,506521,0,0,0,17569,15848,0,5,2,,,,,,3049,31,409,2956,40,17569,,0,0,1570126328160,job_1569357382192_0882,['tmp1629619716'],0,0,1,4096,1,1,PigLatin:Q2.pig,[],default,7869,1,8192,1,1,11575,1570126316585,SUCCEEDED,1570126308716,1,1,['UDF'],False,ubuntu
100926989,208064338,0,0,0,39690,11732378,0,28,2,786499667.0,0.0,0.0,512.0,0.0,10101,2052,6927,48102,10,786539357,,0,0,1570126431767,job_1569357382192_0883,"['tpch_4G_orders', ' tpch_4G_customer']",0,0,1,4096,25,25,PigLatin:Q3.pig,['tmp-1339939266'],default,5236,1,8192,1,1,80318,1570126351449,SUCCEEDED,1570126346213,25,1,['HASH_JOIN'],False,ubuntu
443808551,918769993,0,0,0,11788482,3486943,0,133,2,3061878384.0,0.0,0.0,256.0,0.0,7047,6877,25443,228098,10,3073666866,,0,0,1570126748253,job_1569357382192_0884,"['tpch_4G_lineitem', 'tmp-1339939266']",0,0,1,4096,129,129,PigLatin:Q3.pig,['tmp-555152742'],default,5925,1,8192,1,1,304733,1570126443520,SUCCEEDED,1570126437595,129,1,['HASH_JOIN'],False,ubuntu
1679509,3848003,0,0,0,3487346,1322923,0,5,2,,,,,,5316,85,1057,2656,40,3487346,,0,0,1570126773752,job_1569357382192_0885,['tmp-555152742'],0,0,1,4096,1,1,PigLatin:Q3.pig,['tmp335295825'],default,6075,1,8192,1,1,13956,1570126759796,SUCCEEDED,1570126753721,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
5906,487873,0,0,0,1323325,77,0,5,2,,,,,,3196,35,439,2802,40,1323325,,0,0,1570126798295,job_1569357382192_0886,['tmp335295825'],0,0,1,4096,1,1,PigLatin:Q3.pig,['tmp-1145011974'],default,7550,1,8192,1,1,11449,1570126786846,SUCCEEDED,1570126779296,1,1,['SAMPLER'],False,ubuntu
366,484057,0,0,0,1323325,300,0,5,2,,,,,,4066,28,362,2778,40,1323325,,0,0,1570126822635,job_1569357382192_0887,['tmp335295825'],0,0,1,4096,1,1,PigLatin:Q3.pig,['tmp1627794110'],default,5419,1,8192,1,1,12342,1570126810293,SUCCEEDED,1570126804874,1,1,"['ORDER_BY', 'COMBINER']",False,ubuntu
366,470627,0,0,0,703,372,0,5,2,,,,,,3073,31,1694,2963,40,703,,0,0,1570126847669,job_1569357382192_0888,['tmp1627794110'],0,0,1,4096,1,1,PigLatin:Q3.pig,[],default,8994,1,8192,1,1,13084,1570126834585,SUCCEEDED,1570126825591,1,1,['UDF'],False,ubuntu
296744870,629996227,0,0,0,77940,26713197,0,153,2,3751293854.0,0.0,0.0,512.0,0.0,6736,7197,33335,249459,10,3751371794,,0,0,1570127213241,job_1569357382192_0889,"['tpch_4G_lineitem', ' tpch_4G_orders']",0,0,1,4096,150,150,PigLatin:Q4.pig,['tmp-271302355'],default,5174,1,8192,1,1,344331,1570126868910,SUCCEEDED,1570126863736,150,1,['COGROUP'],False,ubuntu
118,487585,0,0,0,26713600,97,0,5,2,,,,,,5085,24,390,2771,40,26713600,,0,0,1570127238687,job_1569357382192_0890,['tmp-271302355'],0,0,1,4096,1,1,PigLatin:Q4.pig,['tmp1537198141'],default,5121,1,8192,1,1,13376,1570127225311,SUCCEEDED,1570127220190,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
190,475443,0,0,0,500,63,0,5,2,,,,,,3051,29,384,2816,40,500,,0,0,1570127262106,job_1569357382192_0891,['tmp1537198141'],0,0,1,4096,1,1,PigLatin:Q4.pig,['tmp686553391'],default,9922,1,8192,1,1,11388,1570127250718,SUCCEEDED,1570127240796,1,1,['SAMPLER'],False,ubuntu
113,470353,0,0,0,500,77,0,5,2,,,,,,3094,26,368,2906,40,500,,0,0,1570127285488,job_1569357382192_0892,['tmp1537198141'],0,0,1,4096,1,1,PigLatin:Q4.pig,[],default,7034,1,8192,1,1,11475,1570127274013,SUCCEEDED,1570127266979,1,1,['ORDER_BY'],False,ubuntu
592,717649,0,0,0,726,71,0,5,2,2583.0,0.0,0.0,2.0,0.0,4106,27,381,2853,10,3309,,0,0,1570127319051,job_1569357382192_0893,"['tpch_4G_nation', ' tpch_4G_region']",0,0,1,4096,2,2,PigLatin:Q5.pig,['tmp-2587919'],default,4855,1,8192,1,1,12420,1570127306631,SUCCEEDED,1570127301776,2,1,['HASH_JOIN'],False,ubuntu
574445,1863042,0,0,0,17310,125740,0,6,2,5629995.0,0.0,0.0,256.0,0.0,19551,80,519,30723,10,5647305,,0,0,1570127370659,job_1569357382192_0894,"['tpch_4G_supplier', 'tmp-2587919']",1,0,1,4096,2,2,PigLatin:Q5.pig,['tmp-1325953107'],default,7521,1,8192,1,1,39486,1570127331173,SUCCEEDED,1570127323652,2,1,['HASH_JOIN'],False,ubuntu
912015566,1855071053,0,0,0,181844,170603450,0,133,2,3061878384.0,0.0,0.0,256.0,0.0,7082,16642,72595,7837,10,3062060228,,0,0,1570127780463,job_1569357382192_0895,"['tmp-1325953107', ' tpch_4G_lineitem']",11,1,1,4096,129,129,PigLatin:Q5.pig,['tmp1028210441'],default,7662,1,8192,1,1,398156,1570127382307,SUCCEEDED,1570127374645,129,1,['HASH_JOIN'],False,ubuntu
398985509,636256648,0,0,0,170627520,25755687,0,29,2,689415470.0,0.0,0.0,256.0,0.0,9303,3514,26184,47807,10,860042990,,0,0,1570127895477,job_1569357382192_0896,"['tmp1028210441', ' tpch_4G_orders']",0,0,1,4096,24,24,PigLatin:Q5.pig,['tmp-1551140665'],default,6065,1,8192,1,1,102751,1570127792726,SUCCEEDED,1570127786661,24,1,['HASH_JOIN'],False,ubuntu
39626889,80448096,0,0,0,25773541,565252,0,8,2,97084197.0,0.0,0.0,256.0,0.0,15557,768,4616,8925,10,122857738,,0,0,1570127935166,job_1569357382192_0897,"['tpch_4G_customer', 'tmp-1551140665']",1,0,1,4096,4,4,PigLatin:Q5.pig,['tmp2143845099'],default,9925,1,8192,1,1,27509,1570127907657,SUCCEEDED,1570127897732,4,1,['HASH_JOIN'],False,ubuntu
127,489719,0,0,0,565655,106,0,5,2,,,,,,3977,27,391,2746,40,565655,,0,0,1570127959672,job_1569357382192_0898,['tmp2143845099'],0,0,1,4096,1,1,PigLatin:Q5.pig,['tmp1387517412'],default,8942,1,8192,1,1,12337,1570127947335,SUCCEEDED,1570127938393,1,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
166,477049,0,0,0,509,64,0,5,2,,,,,,3176,28,362,2490,40,509,,0,0,1570127982479,job_1569357382192_0899,['tmp1387517412'],0,0,1,4096,1,1,PigLatin:Q5.pig,['tmp542378018'],default,7443,1,8192,1,1,11046,1570127971433,SUCCEEDED,1570127963990,1,1,['SAMPLER'],False,ubuntu
127,472159,0,0,0,509,141,0,5,2,,,,,,3238,26,360,2691,40,509,,0,0,1570128005675,job_1569357382192_0900,['tmp1387517412'],0,0,1,4096,1,1,PigLatin:Q5.pig,[],default,9869,1,8192,1,1,11247,1570127994428,SUCCEEDED,1570127984559,1,1,['ORDER_BY'],False,ubuntu
2694,31584022,0,0,0,55700,21,0,131,2,3061878384.0,0.0,0.0,256.0,0.0,6185,38,443,206112,10,3061934084,,0,0,1570128273260,job_1569357382192_0901,['tpch_4G_lineitem'],0,0,1,4096,128,128,PigLatin:Q6.pig,[],default,5091,1,8192,1,1,247900,1570128025360,SUCCEEDED,1570128020269,128,1,"['GROUP_BY', 'COMBINER']",False,ubuntu
0,230746,0,0,0,363,35,0,4,2,2199.0,0.0,0.0,1.0,0.0,4045,0,0,0,10,2562,,0,0,1570128302085,job_1569357382192_0902,['tpch_4G_nation'],0,0,1,4096,1,1,PigLatin:Q7.pig,['tmp-885257967'],default,5252,1,8192,0,0,6352,1570128295733,SUCCEEDED,1570128290481,1,0,['MAP_ONLY'],False,ubuntu
0,230792,0,0,0,363,35,0,4,2,2199.0,0.0,0.0,1.0,0.0,4024,0,0,0,10,2562,,0,0,1570128320099,job_1569357382192_0903,['tpch_4G_nation'],0,0,1,4096,1,1,PigLatin:Q7.pig,['tmp2005748733'],default,22629,1,8192,0,0,6390,1570128313709,SUCCEEDED,1570128291080,1,0,['MAP_ONLY'],False,ubuntu
